split,city,filename,image_width,image_height,person_10_proportion,person_11_proportion,person_12_proportion,person_13_proportion,person_14_proportion,person_15_proportion,person_16_proportion,person_17_proportion,person_18_proportion,person_19_proportion,person_1_proportion,person_20_proportion,person_21_proportion,person_22_proportion,person_23_proportion,person_24_proportion,person_25_proportion,person_26_proportion,person_27_proportion,person_28_proportion,person_29_proportion,person_2_proportion,person_30_proportion,person_31_proportion,person_32_proportion,person_33_proportion,person_34_proportion,person_35_proportion,person_36_proportion,person_37_proportion,person_38_proportion,person_39_proportion,person_3_proportion,person_40_proportion,person_41_proportion,person_42_proportion,person_43_proportion,person_44_proportion,person_45_proportion,person_46_proportion,person_47_proportion,person_48_proportion,person_49_proportion,person_4_proportion,person_50_proportion,person_51_proportion,person_52_proportion,person_53_proportion,person_54_proportion,person_55_proportion,person_56_proportion,person_57_proportion,person_58_proportion,person_59_proportion,person_5_proportion,person_60_proportion,person_61_proportion,person_62_proportion,person_63_proportion,person_64_proportion,person_65_proportion,person_66_proportion,person_67_proportion,person_68_proportion,person_69_proportion,person_6_proportion,person_70_proportion,person_71_proportion,person_72_proportion,person_73_proportion,person_74_proportion,person_75_proportion,person_76_proportion,person_77_proportion,person_78_proportion,person_79_proportion,person_7_proportion,person_80_proportion,person_81_proportion,person_82_proportion,person_83_proportion,person_84_proportion,person_85_proportion,person_86_proportion,person_87_proportion,person_88_proportion,person_89_proportion,person_8_proportion,person_90_proportion,person_91_proportion,person_92_proportion,person_93_proportion,person_94_proportion,person_95_proportion,person_9_proportion,building_10_proportion,building_11_proportion,building_12_proportion,building_13_proportion,building_14_proportion,building_15_proportion,building_16_proportion,building_17_proportion,building_18_proportion,building_19_proportion,building_1_proportion,building_20_proportion,building_2_proportion,building_3_proportion,building_4_proportion,building_5_proportion,building_6_proportion,building_7_proportion,building_8_proportion,building_9_proportion,car_10_proportion,car_11_proportion,car_12_proportion,car_13_proportion,car_14_proportion,car_15_proportion,car_16_proportion,car_17_proportion,car_18_proportion,car_19_proportion,car_1_proportion,car_20_proportion,car_21_proportion,car_22_proportion,car_23_proportion,car_24_proportion,car_25_proportion,car_26_proportion,car_27_proportion,car_28_proportion,car_29_proportion,car_2_proportion,car_30_proportion,car_31_proportion,car_32_proportion,car_33_proportion,car_34_proportion,car_35_proportion,car_36_proportion,car_37_proportion,car_38_proportion,car_39_proportion,car_3_proportion,car_40_proportion,car_41_proportion,car_42_proportion,car_43_proportion,car_44_proportion,car_45_proportion,car_46_proportion,car_47_proportion,car_48_proportion,car_49_proportion,car_4_proportion,car_50_proportion,car_51_proportion,car_52_proportion,car_53_proportion,car_54_proportion,car_55_proportion,car_56_proportion,car_57_proportion,car_5_proportion,car_6_proportion,car_7_proportion,car_8_proportion,car_9_proportion
train,bochum,bochum_000000_037223_gtFine,2048,1024,,,,,,,,,,,0.000038,,,,,,,,,,,0.000807,,,,,,,,,,,0.000112,,,,,,,,,,,0.000640,,,,,,,,,,,0.000238,,,,,,,,,,,0.000542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.935253,,,,,,,,,,0.000314,0.000218,0.001728,0.000422,0.001359,0.001257,0.002355,0.002190,0.008924,,0.000108,,,,,,,,,,,0.001473,,,,,,,,,,,0.002607,,,,,,,,,,,0.000570,,,,,,,,,0.003283,0.000570,0.004346,0.006106,0.006433
train,bochum,bochum_000000_037829_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.897772,,0.001925,,,,,,,,,,,,,,,,,,0.003221,,,,,,,,,,,0.000997,,,,,,,,,,,0.000585,,,,,,,,,,,0.000559,,,,,,,,,0.000614,0.003503,,,
train,bochum,bochum_000000_038022_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.998536,,,,,,,,,,0.000292,0.000484,0.000504,0.003888,0.003165,,,,,,0.000145,,,,,,,,,,,0.000068,,,,,,,,,,,0.000943,,,,,,,,,,,0.001107,,,,,,,,,0.004438,0.002834,0.001078,0.002140,0.000267
train,bochum,bochum_000000_038150_gtFine,2048,1024,,,,,,,,,,,0.000259,,,,,,,,,,,0.000127,,,,,,,,,,,0.000255,,,,,,,,,,,0.000117,,,,,,,,,,,0.000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.941383,,0.006631,0.000228,,,,,,,0.002057,0.003497,0.001694,0.000890,0.000076,,,,,,0.000415,,,,,,,,,,,0.000938,,,,,,,,,,,0.000846,,,,,,,,,,,0.000841,,,,,,,,,0.001012,0.000320,0.000581,0.000304,0.001019
train,bremen,bremen_000000_000019_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076064,,0.004881,0.096618,0.070714,0.243741,,,,,,,,,,,,,,,0.002704,,,,,,,,,,,0.001365,,,,,,,,,,,0.013601,,,,,,,,,,,0.003345,,,,,,,,,,,,,
train,bremen,bremen_000001_000019_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018131,,0.123365,0.219447,0.119692,,,,,,,,,,,,,,,,0.003750,,,,,,,,,,,0.005623,,,,,,,,,,,0.088037,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000002_000019_gtFine,2048,1024,,,,,,,,,,,0.001433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.482739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000003_000019_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004035,,0.010230,0.003234,0.025523,0.033008,0.184276,0.165653,,,,,,,,,,,,,0.000261,,,,,,,,,,,0.000635,,,,,,,,,,,0.000277,,,,,,,,,,,0.000566,,,,,,,,,0.008223,,,,
train,bremen,bremen_000004_000019_gtFine,2048,1024,0.001083,,,,,,,,,,0.001278,,,,,,,,,,,0.001935,,,,,,,,,,,0.000295,,,,,,,,,,,0.000121,,,,,,,,,,,0.000903,,,,,,,,,,,0.000212,,,,,,,,,,,0.000240,,,,,,,,,,,0.001593,,,,,,,0.001325,,,,,,,,,,,0.197253,,0.028733,0.056367,,,,,,,,,,,,,,,,,0.217268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000005_000019_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016274,,0.011066,0.031423,0.188044,0.014142,0.021655,0.094930,0.090696,0.010033,0.000597,0.001006,0.000280,0.000320,0.000139,0.002351,0.000194,0.003158,0.013991,0.072289,0.000218,,,,,,,,,,,0.001145,,,,,,,,,,,0.000146,,,,,,,,,,,0.000301,,,,,,,,,0.000497,0.001021,0.001630,0.001318,0.005415
train,bremen,bremen_000006_000019_gtFine,2048,1024,0.000306,0.000572,0.000823,0.000777,,,,,,,0.000407,,,,,,,,,,,0.000354,,,,,,,,,,,0.000483,,,,,,,,,,,0.000550,,,,,,,,,,,0.000564,,,,,,,,,,,0.000043,,,,,,,,,,,0.000472,,,,,,,,,,,0.000887,,,,,,,0.000326,,,,,,,,,,,0.059018,,0.113282,0.047052,0.065375,0.110647,,,,,,,,,,,,,,,0.000364,,,,,,,,,,,0.000971,,,,,,,,,,,0.003533,,,,,,,,,,,0.000486,,,,,,,,,0.001878,0.009559,0.016554,,
train,bremen,bremen_000007_000019_gtFine,2048,1024,,,,,,,,,,,0.001620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.203084,,0.133033,,,,,,,,0.013142,,,,,,,,,,0.000481,,,,,,,,,,,0.002813,,,,,,,,,,,0.238882,,,,,,,,,,,0.000752,,,,,,,,,0.001118,0.000198,0.001014,0.002160,0.007445
train,bremen,bremen_000008_000019_gtFine,2048,1024,,,,,,,,,,,0.000245,,,,,,,,,,,0.000091,,,,,,,,,,,0.000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004949,,0.089302,0.195402,0.096539,,,,,,,,,,,,,,,,0.000610,,,,,,,,,,,0.000856,,,,,,,,,,,0.047773,,,,,,,,,,,0.000301,,,,,,,,,,,,,
train,bremen,bremen_000009_000019_gtFine,2048,1024,0.000208,0.000251,0.000215,0.000237,,,,,,,0.000050,,,,,,,,,,,0.000091,,,,,,,,,,,0.000064,,,,,,,,,,,0.000060,,,,,,,,,,,0.000135,,,,,,,,,,,0.000162,,,,,,,,,,,0.000137,,,,,,,,,,,0.000166,,,,,,,0.000194,,,,,,,,,,,0.005012,,0.045845,0.098977,,,,,,,,,,,,,,,,,0.000490,,,,,,,,,,,0.001075,,,,,,,,,,,0.000858,,,,,,,,,,,0.003825,,,,,,,,,0.001153,0.101510,,,
train,bremen,bremen_000010_000019_gtFine,2048,1024,,,,,,,,,,,0.001479,,,,,,,,,,,0.001380,,,,,,,,,,,0.000447,,,,,,,,,,,0.000533,,,,,,,,,,,0.008636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005232,,0.002712,0.122548,,,,,,,,,,,,,,,,,0.005805,,,,,,,,,,,0.002197,,,,,,,,,,,0.000545,,,,,,,,,,,0.002444,,,,,,,,,0.001860,0.002546,0.236139,,
train,bremen,bremen_000011_000019_gtFine,2048,1024,0.000271,0.000213,0.000721,0.000199,,,,,,,0.000107,,,,,,,,,,,0.000092,,,,,,,,,,,0.000087,,,,,,,,,,,0.000212,,,,,,,,,,,0.000084,,,,,,,,,,,0.000175,,,,,,,,,,,0.000086,,,,,,,,,,,0.000095,,,,,,,0.000148,,,,,,,,,,,0.068503,,0.142631,0.052284,,,,,,,,,,,,,,,,,0.002452,,,,,,,,,,,0.016907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000012_000019_gtFine,2048,1024,0.000503,0.001932,0.000427,0.000173,0.000024,0.000225,0.000204,0.000680,0.004063,0.000924,0.000217,0.001037,0.000473,0.000582,0.001075,0.000439,0.000556,0.000496,0.000975,0.000385,0.001074,0.000160,0.000094,0.000137,0.000251,0.000215,0.000471,0.000207,0.000373,0.000408,0.000300,0.003018,0.000491,0.008507,0.000024,0.000881,,,,,,,,0.000564,,,,,,,,,,,0.000264,,,,,,,,,,,0.000380,,,,,,,,,,,0.000785,,,,,,,,,,,0.000838,,,,,,,0.001021,,,,,,,,,,,0.001424,,0.218662,0.038363,0.090589,0.003241,0.135182,,,,,,,,,,,,,,0.000530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000013_000019_gtFine,2048,1024,,,,,,,,,,,0.000460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077189,,0.154924,0.013868,0.222439,,,,,,0.004628,0.020894,,,,,,,,,0.000423,,,,,,,,,,,0.000960,,,,,,,,,,,0.001829,,,,,,,,,,,0.001212,,,,,,,,,0.003225,0.009854,0.000475,0.000330,0.000516
train,bremen,bremen_000014_000019_gtFine,2048,1024,,,,,,,,,,,0.000860,,,,,,,,,,,0.002246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536325,,,,,,,,,,,,,,,,,,,,0.007079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000015_000019_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.537114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000016_000019_gtFine,2048,1024,,,,,,,,,,,0.000168,,,,,,,,,,,0.002056,,,,,,,,,,,0.001653,,,,,,,,,,,0.001403,,,,,,,,,,,0.000149,,,,,,,,,,,0.001584,,,,,,,,,,,0.002064,,,,,,,,,,,0.000657,,,,,,,,,,,,,,,,,,0.003065,,0.186138,0.005064,0.100003,0.121940,0.080968,,,,,,,,,,,,,,0.000104,,,,,,,,,,,0.000099,,,,,,,,,,,0.000335,,,,,,,,,,,0.002575,,,,,,,,,0.009350,,,,
train,bremen,bremen_000017_000019_gtFine,2048,1024,0.000067,0.001946,0.003111,0.000055,0.001606,,,,,,0.000031,,,,,,,,,,,0.000046,,,,,,,,,,,0.000078,,,,,,,,,,,0.000117,,,,,,,,,,,0.000146,,,,,,,,,,,0.000663,,,,,,,,,,,0.000984,,,,,,,,,,,0.001423,,,,,,,0.000220,,,,,,,,,,,0.015209,,0.025051,0.026884,0.040670,0.182784,,,,,,,,,,,,,,,0.001020,,,,,,,,,,,0.001037,,,,,,,,,,,0.000102,,,,,,,,,,,0.007261,,,,,,,,,0.000038,,,,
train,bremen,bremen_000018_000019_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128931,,,,,,,,,,0.019423,,,,,,,,,,0.000693,,,,,,,,,,,0.000392,,,,,,,,,,,0.000184,,,,,,,,,,,0.001829,,,,,,,,,0.003748,0.004350,0.010083,0.017521,0.060640
train,bremen,bremen_000019_000019_gtFine,2048,1024,,,,,,,,,,,0.000038,,,,,,,,,,,0.000094,,,,,,,,,,,0.000136,,,,,,,,,,,0.000106,,,,,,,,,,,0.000077,,,,,,,,,,,0.000205,,,,,,,,,,,0.000187,,,,,,,,,,,0.000282,,,,,,,,,,,,,,,,,,0.030845,,0.114150,0.001173,,,,,,,0.002223,0.001020,0.004095,0.005088,,,,,,,0.001101,,,,,,,,,,,0.001157,,,,,,,,,,,0.000630,,,,,,,,,,,0.002305,,,,,,,,,0.000319,0.000794,0.000297,0.000837,0.001370
train,bremen,bremen_000020_000019_gtFine,2048,1024,,,,,,,,,,,0.000529,,,,,,,,,,,0.000577,,,,,,,,,,,0.000503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135032,,0.003311,0.004399,0.016607,0.001776,0.012537,0.018071,0.007800,,,,,,,,,,,,0.012545,,,,,,,,,,,0.022283,,,,,,,,,,,0.010384,,,,,,,,,,,0.000059,,,,,,,,,0.004736,,,,
train,bremen,bremen_000021_000019_gtFine,2048,1024,,,,,,,,,,,0.000128,,,,,,,,,,,0.000098,,,,,,,,,,,0.000417,,,,,,,,,,,0.000363,,,,,,,,,,,0.000201,,,,,,,,,,,0.000130,,,,,,,,,,,0.000205,,,,,,,,,,,0.000187,,,,,,,,,,,,,,,,,,0.003441,,0.008393,0.092468,0.117036,0.011932,0.149819,,,,,,,,,,,,,,0.000872,,,,,,,,,,,0.017526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000022_000019_gtFine,2048,1024,,,,,,,,,,,0.001137,,,,,,,,,,,0.000406,,,,,,,,,,,0.000783,,,,,,,,,,,0.002075,,,,,,,,,,,0.000082,,,,,,,,,,,0.000175,,,,,,,,,,,0.000958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009848,,0.016008,0.016830,0.222643,0.258844,,,,,,,,,,,,,,,0.019436,,,,,,,,,,,0.055496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000023_000019_gtFine,2048,1024,0.002223,0.000726,0.000294,,,,,,,,0.001836,,,,,,,,,,,0.003649,,,,,,,,,,,0.002876,,,,,,,,,,,0.001673,,,,,,,,,,,0.004077,,,,,,,,,,,0.002095,,,,,,,,,,,0.001815,,,,,,,,,,,0.004618,,,,,,,0.000270,,,,,,,,,,,0.330871,,0.204664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000024_000019_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009292,,0.196161,0.397844,,,,,,,,,,,,,,,,,0.000144,,,,,,,,,,,0.003107,,,,,,,,,,,0.000086,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000025_000019_gtFine,2048,1024,,,,,,,,,,,0.000542,,,,,,,,,,,0.000608,,,,,,,,,,,0.000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059706,,0.226381,0.279496,,,,,,,,,,,,,,,,,0.002699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000026_000019_gtFine,2048,1024,0.001156,0.001946,,,,,,,,,0.001839,,,,,,,,,,,0.001719,,,,,,,,,,,0.002309,,,,,,,,,,,0.001815,,,,,,,,,,,0.002494,,,,,,,,,,,0.001748,,,,,,,,,,,0.002365,,,,,,,,,,,0.002443,,,,,,,0.001441,,,,,,,,,,,0.207771,,0.303751,0.090646,0.000703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000027_000019_gtFine,2048,1024,,,,,,,,,,,0.000151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067465,,0.229533,0.079064,0.097141,0.003629,,,,,,,,,,,,,,,0.003344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000028_000019_gtFine,2048,1024,,,,,,,,,,,0.000553,,,,,,,,,,,0.000814,,,,,,,,,,,0.002163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189304,,0.155818,0.258066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000029_000019_gtFine,2048,1024,,,,,,,,,,,0.000397,,,,,,,,,,,0.000197,,,,,,,,,,,0.000463,,,,,,,,,,,0.000420,,,,,,,,,,,0.000235,,,,,,,,,,,0.003006,,,,,,,,,,,0.002507,,,,,,,,,,,0.000164,,,,,,,,,,,,,,,,,,0.007326,,0.384735,,,,,,,,,,,,,,,,,,0.001284,,,,,,,,,,,0.001853,,,,,,,,,,,0.001813,,,,,,,,,,,0.006302,,,,,,,,,0.000564,0.040412,,,
train,bremen,bremen_000030_000019_gtFine,2048,1024,,,,,,,,,,,0.000355,,,,,,,,,,,0.000589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072784,,0.152092,0.316150,,,,,,,,,,,,,,,,,0.048360,,,,,,,,,,,0.031535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000031_000019_gtFine,2048,1024,,,,,,,,,,,0.000273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029770,,0.234859,0.221354,,,,,,,,,,,,,,,,,0.002022,,,,,,,,,,,0.007911,,,,,,,,,,,0.006817,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000032_000019_gtFine,2048,1024,,,,,,,,,,,0.000381,,,,,,,,,,,0.000415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058398,,0.230967,0.076670,0.127331,,,,,,,,,,,,,,,,0.000880,,,,,,,,,,,0.000495,,,,,,,,,,,0.001122,,,,,,,,,,,0.001906,,,,,,,,,0.036455,,,,
train,bremen,bremen_000033_000019_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032787,,0.048010,0.101120,0.200707,0.050203,,,,,,,,,,,,,,,0.000873,,,,,,,,,,,0.003522,,,,,,,,,,,0.000835,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000034_000019_gtFine,2048,1024,,,,,,,,,,,0.000160,,,,,,,,,,,0.000198,,,,,,,,,,,0.000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245780,,0.004444,0.004269,0.002838,0.146275,,,,,,,,,,,,,,,0.004477,,,,,,,,,,,0.012243,,,,,,,,,,,0.028783,,,,,,,,,,,0.000993,,,,,,,,,0.008507,0.027187,0.091710,,
train,bremen,bremen_000035_000019_gtFine,2048,1024,0.000057,0.000167,,,,,,,,,0.000274,,,,,,,,,,,0.000081,,,,,,,,,,,0.008027,,,,,,,,,,,0.000099,,,,,,,,,,,0.000277,,,,,,,,,,,0.001618,,,,,,,,,,,0.001476,,,,,,,,,,,0.000340,,,,,,,0.000031,,,,,,,,,,,0.078654,,0.076215,0.217337,0.098910,0.030206,0.027809,0.001936,,,,,,,,,,,,,0.013349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000036_000019_gtFine,2048,1024,,,,,,,,,,,0.000200,,,,,,,,,,,0.002319,,,,,,,,,,,0.001362,,,,,,,,,,,0.003674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.279474,,0.136794,0.039711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000037_000019_gtFine,2048,1024,,,,,,,,,,,0.000752,,,,,,,,,,,0.000722,,,,,,,,,,,0.001333,,,,,,,,,,,0.001078,,,,,,,,,,,0.005085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.413489,,0.025145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000038_000019_gtFine,2048,1024,,,,,,,,,,,0.000362,,,,,,,,,,,0.000530,,,,,,,,,,,0.001565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.427301,,,,,,,,,,,,,,,,,,,,0.000687,,,,,,,,,,,0.002679,,,,,,,,,,,0.002889,,,,,,,,,,,0.000415,,,,,,,,,0.002278,0.004556,0.006488,0.019148,
train,bremen,bremen_000039_000019_gtFine,2048,1024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.400517,,0.068966,,,,,,,,,,,,,,,,,,0.000516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000040_000019_gtFine,2048,1024,,,,,,,,,,,0.000358,,,,,,,,,,,0.000397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.503500,,,,,,,,,,,,,,,,,,,,0.000489,,,,,,,,,,,0.181250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000041_000019_gtFine,2048,1024,,,,,,,,,,,0.000255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169829,,0.077353,0.152631,0.241232,,,,,,,,,,,,,,,,0.014392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000042_000019_gtFine,2048,1024,,,,,,,,,,,0.002756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005078,,0.380550,0.082212,0.114331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train,bremen,bremen_000043_000019_gtFine,2048,1024,,,,,,,,,,,0.000183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045847,,0.062258,0.179057,0.272336,,,,,,,,,,,,,,,,0.001075,,,,,,,,,,,0.001369,,,,,,,,,,,0.000774,,,,,,,,,,,0.010366,,,,,,,,,,,,,
train,bremen,bremen_000044_000019_gtFine,2048,1024,0.001723,0.001683,0.001811,0.002228,0.000791,0.000291,0.003261,0.002159,0.003364,0.000038,0.000110,,,,,,,,,,,0.000196,,,,,,,,,,,0.000186,,,,,,,,,,,0.002248,,,,,,,,,,,0.002510,,,,,,,,,,,0.000111,,,,,,,,,,,0.000139,,,,,,,,,,,0.000140,,,,,,,0.000210,,,,,,,,,,,0.066967,,0.137080,0.027107,0.192603,,,,,,,,,,,,,,,,0.000801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
